driver_id,claim_id,driver_first_name,driver_middle_name,driver_last_name,driver_full_name,driver_mobile,driver_email,driver_gender,driver_gov_id,driver_dob,driver_license_no,relationship_to_insured,is_owner_flag,member_id
DRV-10151,CLM-00152,Zilmil,,Mandal,Zilmil Mandal,98499106552,zilmil34@outlook.co.in,M,UID-575575468065,1992-03-26,DL-5381443188,Friend,0,
DRV-10152,CLM-00153,Adweta,Suhani,Brahmbhatt,Adweta Brahmbhatt,98683699172,adweta83@yahoo.com,F,UID-685392671239,1978-09-22,DL-3115881563,Paid Driver,0,
DRV-10153,CLM-00154,Dalaja,Andrew,Shroff,Dalaja Shroff,97672658393,dalaja47@outlook.co.in,M,VOTER-B967916,2002-12-27,DL-9399055413,Daughter,0,
DRV-10154,CLM-00155,Kashish,Bimala,Sehgal,Kashish Sehgal,98943056929,kashish26@gmail.com,M,AADHAR-5849-4062-1305,1963-10-31,DL-8294105935,Son,0,
DRV-10155,CLM-00156,Pallavi,Karan,Nadig,Pallavi Nadig,98268041039,pallavi39@outlook.co.in,M,UID-108481653664,1962-11-20,DL-1492724406,Son,0,
DRV-10156,CLM-00157,Nandini,,Dubey,Nandini Dubey,99018068942,nandini69@live.com,M,UID-261982406428,1957-06-11,DL-6846780075,Spouse,0,
DRV-10157,CLM-00158,Balvan,Vrinda,Banik,Balvan Banik,99209770906,balvan25@rediffmail.com,M,UID-421504222438,1983-03-21,DL-2509235049,Self,1,MEM-10411
DRV-10158,CLM-00159,Balhaar,Ekapad,Saran,Balhaar Saran,98094616384,balhaar87@live.com,M,UID-302806880722,2005-08-27,DL-6485928073,Self,1,MEM-11617
DRV-10159,CLM-00160,Reva,Radhika,Ranganathan,Reva Ranganathan,98928112040,reva55@yahoo.com,F,VOTER-E640300,2002-08-13,DL-4726134018,Paid Driver,0,
DRV-10160,CLM-00161,Harinakshi,Saksham,Jaggi,Harinakshi Jaggi,97800976205,harinakshi75@outlook.co.in,M,AADHAR-1144-5916-2991,1970-07-18,DL-2740679854,Paid Driver,0,
DRV-10161,CLM-00162,Triveni,Daksh,Rai,Triveni Rai,99688796537,triveni72@gmail.com,F,AADHAR-2500-6049-5524,1979-02-25,DL-3572549481,Spouse,0,
DRV-10162,CLM-00163,Jhalak,Fitan,Savant,Jhalak Savant,97507028855,jhalak61@outlook.co.in,F,VOTER-C695653,2001-08-18,DL-5136300629,Daughter,0,
DRV-10163,CLM-00164,Robert,Balendra,Manne,Robert Manne,98511517223,robert37@yahoo.com,M,VOTER-A892051,1999-11-13,DL-5255383339,Self,1,MEM-10476
DRV-10164,CLM-00165,Widisha,Ekapad,Wagle,Widisha Wagle,97491354127,widisha37@yahoo.com,M,UID-890058136326,1966-02-08,DL-6639753597,Daughter,0,
DRV-10165,CLM-00166,Yoshita,Leela,Dhillon,Yoshita Dhillon,97603968669,yoshita66@gmail.com,F,AADHAR-4842-2067-4719,1983-11-26,DL-4627319533,Relative,0,
DRV-10166,CLM-00167,Mason,Nikita,Shenoy,Mason Shenoy,98678880497,mason76@rediffmail.com,M,UID-450510544529,1964-10-13,DL-3653502011,Self,1,MEM-13193
DRV-10167,CLM-00168,Urmi,,Mani,Urmi Mani,98721048075,urmi71@yahoo.com,F,UID-823437525071,2006-10-06,DL-8971691209,Self,1,MEM-11280
DRV-10168,CLM-00169,Varsha,Samaksh,Manne,Varsha Manne,99645687098,varsha21@live.com,M,UID-803906828412,2002-04-04,DL-1504900668,Friend,0,
DRV-10169,CLM-00170,Raksha,Gaurav,Dora,Raksha Dora,97533681270,raksha17@live.com,F,UID-142253498640,2006-07-28,DL-9886925202,Self,1,MEM-12560
DRV-10170,CLM-00171,Gaurangi,Anay,Pall,Gaurangi Pall,99886380131,gaurangi94@outlook.co.in,M,AADHAR-8241-9141-3724,2001-11-02,DL-8826940098,Son,0,
DRV-10171,CLM-00172,Ojas,Isha,Sarkar,Ojas Sarkar,97220973678,ojas92@outlook.co.in,M,UID-669855095397,1972-07-15,DL-9116287482,Self,1,MEM-10105
DRV-10172,CLM-00173,Nidra,Benjamin,Sanghvi,Nidra Sanghvi,99177579397,nidra19@live.com,F,VOTER-C996978,1974-05-15,DL-7043963575,Self,1,MEM-11828
DRV-10173,CLM-00174,Manya,Zayyan,Sha,Manya Sha,99195505237,manya59@gmail.com,F,VOTER-C565666,1983-12-19,DL-2766860773,Friend,0,
DRV-10174,CLM-00175,Ishita,,Chana,Ishita Chana,99325142773,ishita92@yahoo.com,M,UID-140657276186,1973-11-06,DL-4394162386,Paid Driver,0,
DRV-10175,CLM-00176,Yoshita,,Kapadia,Yoshita Kapadia,99000544087,yoshita35@hotmail.com,F,UID-751472481735,1983-06-15,DL-7963216353,Paid Driver,0,
DRV-10176,CLM-00177,Saksham,,Dhillon,Saksham Dhillon,97362149450,saksham64@gmail.com,M,VOTER-A312350,1962-01-09,DL-5115166578,Self,1,MEM-12059
DRV-10177,CLM-00178,Geetika,,Bose,Geetika Bose,99280494577,geetika20@yahoo.com,F,VOTER-D571717,1960-10-11,DL-3478622125,Friend,0,
DRV-10178,CLM-00179,Upadhriti,Anita,Wagle,Upadhriti Wagle,97963424365,upadhriti74@hotmail.com,F,VOTER-A687034,2004-04-28,DL-4069031651,Son,0,
DRV-10179,CLM-00180,Tara,Isaiah,Mani,Tara Mani,99052909918,tara23@rediffmail.com,F,UID-114597477288,1972-10-05,DL-7433448759,Self,1,MEM-10607
DRV-10180,CLM-00181,Charan,Chanakya,Sethi,Charan Sethi,97111750461,charan53@yahoo.com,M,UID-547833216903,1969-04-08,DL-4458331152,Self,1,MEM-12430
DRV-10181,CLM-00182,Upma,Indali,Nadkarni,Upma Nadkarni,97718670026,upma50@yahoo.com,M,VOTER-C215507,1956-01-23,DL-8464587017,Son,0,
DRV-10182,CLM-00183,Prisha,Saksham,Bhatia,Prisha Bhatia,98103666857,prisha62@outlook.co.in,M,VOTER-D176115,1979-07-01,DL-9774988356,Friend,0,
DRV-10183,CLM-00184,Yatan,Logan,Ganesan,Yatan Ganesan,98768695210,yatan23@yahoo.com,M,UID-574667099414,1978-05-22,DL-4525068875,Self,1,MEM-13203
DRV-10184,CLM-00185,Nandini,Nakul,Kurian,Nandini Kurian,97575744181,nandini23@gmail.com,F,AADHAR-5570-7412-5302,1965-04-13,DL-3997859561,Daughter,0,
DRV-10185,CLM-00186,Devika,Nisha,Sridhar,Devika Sridhar,97913527510,devika19@rediffmail.com,M,UID-668612351574,1960-08-06,DL-2487828684,Paid Driver,0,
DRV-10186,CLM-00187,Radhika,Raagini,Sule,Radhika Sule,97638399147,radhika67@gmail.com,F,VOTER-B194624,1970-07-02,DL-9629713435,Self,1,MEM-11338
DRV-10187,CLM-00188,Sara,,Oza,Sara Oza,98668880993,sara84@hotmail.com,F,VOTER-D997400,2006-11-19,DL-9282173545,Self,1,MEM-12581
DRV-10188,CLM-00189,Vinaya,Praneel,Dada,Vinaya Dada,99812514978,vinaya31@rediffmail.com,F,VOTER-B649290,1990-05-14,DL-2358617796,Self,1,MEM-11169
DRV-10189,CLM-00190,Triveni,Karan,Lanka,Triveni Lanka,99372375718,triveni69@outlook.co.in,F,UID-632504114458,1959-03-28,DL-5500567149,Spouse,0,
DRV-10190,CLM-00191,Sachi,,Rout,Sachi Rout,97769010686,sachi51@outlook.co.in,F,VOTER-A950166,1988-09-13,DL-9432707260,Self,1,MEM-13456
DRV-10191,CLM-00192,Vinaya,,Chandra,Vinaya Chandra,99508253058,vinaya48@gmail.com,M,VOTER-A260490,1973-10-15,DL-4780845417,Son,0,
DRV-10192,CLM-00193,Krishna,,Balay,Krishna Balay,99808431716,krishna24@gmail.com,F,AADHAR-3419-7054-8830,2006-09-11,DL-2587517944,Self,1,MEM-11402
DRV-10193,CLM-00194,Leela,,Bava,Leela Bava,98940728132,leela94@yahoo.com,F,VOTER-E611665,1993-03-29,DL-6434973936,Daughter,0,
DRV-10194,CLM-00195,Ubika,,Oak,Ubika Oak,97813286277,ubika53@outlook.co.in,F,VOTER-B651349,1987-04-11,DL-2422095304,Son,0,
DRV-10195,CLM-00196,Saumya,Pushti,Singhal,Saumya Singhal,98562033813,saumya35@gmail.com,M,AADHAR-8076-9276-7652,1968-02-09,DL-5897889447,Spouse,0,
DRV-10196,CLM-00197,Chakrika,,Shukla,Chakrika Shukla,97882344906,chakrika13@gmail.com,F,AADHAR-4874-3966-2199,2003-11-12,DL-7117456920,Self,1,MEM-10263
DRV-10197,CLM-00198,Maanas,Darika,Kuruvilla,Maanas Kuruvilla,97586434954,maanas82@rediffmail.com,M,VOTER-A424285,1990-10-19,DL-8744568141,Self,1,MEM-11515
DRV-10198,CLM-00199,Wakeeta,Viraj,Kapadia,Wakeeta Kapadia,98965656045,wakeeta29@gmail.com,F,UID-313987824909,1964-09-27,DL-6618368936,Self,1,MEM-12004
DRV-10199,CLM-00200,Edhitha,,Sundaram,Edhitha Sundaram,99162379968,edhitha45@hotmail.com,F,UID-867840898753,1986-01-20,DL-9733192312,Friend,0,
DRV-10200,CLM-00201,Kai,Udarsh,Vaidya,Kai Vaidya,97261605997,kai31@gmail.com,M,AADHAR-7303-8064-7610,1990-06-07,DL-5846916763,Self,1,MEM-11788
DRV-10201,CLM-00202,Pushti,Ubika,D’Alia,Pushti D’Alia,97088221786,pushti58@hotmail.com,F,AADHAR-5537-8385-2432,2003-03-27,DL-8656120339,Self,1,MEM-11568
DRV-10202,CLM-00203,Wahab,,Om,Wahab Om,97132649216,wahab30@gmail.com,M,UID-324809350630,2000-06-24,DL-7796184021,Self,1,MEM-10336
DRV-10203,CLM-00204,Yoshita,Odika,Sem,Yoshita Sem,97506367062,yoshita58@yahoo.com,M,VOTER-E744139,1983-05-07,DL-5761326302,Son,0,
DRV-10204,CLM-00205,Bhavna,,Joshi,Bhavna Joshi,98702547112,bhavna21@live.com,M,AADHAR-3498-7330-8819,1962-07-23,DL-3028830650,Son,0,
DRV-10205,CLM-00206,Upma,Oni,Bhagat,Upma Bhagat,97767886660,upma59@gmail.com,M,UID-580171902599,1996-01-05,DL-6362369190,Friend,0,
DRV-10206,CLM-00207,Charvi,,Rai,Charvi Rai,98169995121,charvi40@live.com,M,AADHAR-4285-1443-6709,2002-06-12,DL-3916185131,Spouse,0,
DRV-10207,CLM-00208,Mahika,,Goda,Mahika Goda,98850200462,mahika42@gmail.com,M,AADHAR-2587-8874-2156,1960-03-13,DL-8524711814,Spouse,0,
DRV-10208,CLM-00209,Omaja,Aarini,Lall,Omaja Lall,99548611628,omaja99@rediffmail.com,F,AADHAR-3644-9665-7857,1958-07-21,DL-6820471196,Relative,0,
DRV-10209,CLM-00210,Varsha,,Rege,Varsha Rege,98686347008,varsha89@live.com,F,VOTER-A751275,2003-01-20,DL-9271540121,Spouse,0,
DRV-10210,CLM-00211,Aishani,,Dada,Aishani Dada,97372254587,aishani22@hotmail.com,F,VOTER-D958234,2003-11-14,DL-9553869893,Self,1,MEM-13099
DRV-10211,CLM-00212,Upma,Kai,Divan,Upma Divan,98850055172,upma36@hotmail.com,M,UID-413479376007,1992-02-07,DL-4590903300,Relative,0,
DRV-10212,CLM-00213,Veda,Praneel,Dugar,Veda Dugar,97538062426,veda13@rediffmail.com,M,AADHAR-4015-7989-7476,1975-11-24,DL-6697871021,Daughter,0,
DRV-10213,CLM-00214,Dayita,Watika,Verma,Dayita Verma,98049201403,dayita41@live.com,F,VOTER-D805548,2000-06-16,DL-3367902975,Spouse,0,
DRV-10214,CLM-00215,Divya,Rushil,Wable,Divya Wable,99269034226,divya27@live.com,M,VOTER-C317726,1992-01-06,DL-5562750747,Paid Driver,0,
DRV-10215,CLM-00216,Pooja,Aradhana,Sangha,Pooja Sangha,97400360187,pooja39@yahoo.com,F,AADHAR-3098-2758-6397,1976-12-29,DL-6493253956,Paid Driver,0,
DRV-10216,CLM-00217,Priya,,Nagi,Priya Nagi,98326257845,priya99@yahoo.com,F,VOTER-B210897,1986-10-01,DL-4791032458,Self,1,MEM-10792
DRV-10217,CLM-00218,Januja,,Parekh,Januja Parekh,97223116400,januja70@rediffmail.com,F,VOTER-D238447,1957-06-05,DL-4594699023,Friend,0,
DRV-10218,CLM-00219,Ishwar,Rajata,Varma,Ishwar Varma,98466394165,ishwar18@yahoo.com,M,VOTER-D442235,1995-04-20,DL-9496407007,Self,1,MEM-11565
DRV-10219,CLM-00220,Madhavi,,Sami,Madhavi Sami,99310180669,madhavi24@gmail.com,M,UID-666672582136,1973-07-21,DL-5150889847,Friend,0,
DRV-10220,CLM-00221,Krisha,Michael,Issac,Krisha Issac,98349392482,krisha27@gmail.com,M,AADHAR-2904-2510-4083,2000-10-10,DL-4627793912,Daughter,0,
DRV-10221,CLM-00222,Chavvi,Mekhala,Virk,Chavvi Virk,99548829181,chavvi12@yahoo.com,F,UID-538651786247,1967-03-13,DL-5466339676,Self,1,MEM-11228
DRV-10222,CLM-00223,Janya,,Garde,Janya Garde,99731588096,janya19@rediffmail.com,M,AADHAR-4815-6741-7377,2003-05-02,DL-2924783693,Friend,0,
DRV-10223,CLM-00224,Jack,George,Kapadia,Jack Kapadia,98690672490,jack85@rediffmail.com,M,VOTER-C855206,1998-04-01,DL-9555900554,Self,1,MEM-10305
DRV-10224,CLM-00225,Yashawini,,Koshy,Yashawini Koshy,98955596461,yashawini18@yahoo.com,F,AADHAR-4781-5395-3446,1955-11-14,DL-1455747009,Daughter,0,
DRV-10225,CLM-00226,Yasti,Dalaja,Parsa,Yasti Parsa,97023320216,yasti33@outlook.co.in,F,UID-911535642122,1980-01-19,DL-4615308881,Self,1,MEM-11120
DRV-10226,CLM-00227,Avni,Ikbal,Panchal,Avni Panchal,98625780894,avni43@outlook.co.in,M,AADHAR-1391-6550-7803,1969-03-31,DL-9766972979,Friend,0,
DRV-10227,CLM-00228,Urvashi,Kalpit,Verma,Urvashi Verma,98923981367,urvashi90@hotmail.com,F,UID-341126203625,1958-03-25,DL-8003016109,Relative,0,
DRV-10228,CLM-00229,Dayamai,Arjun,De,Dayamai De,97009378906,dayamai47@outlook.co.in,F,UID-264974321202,1964-10-25,DL-7644217403,Self,1,MEM-10836
DRV-10229,CLM-00230,Oni,Yachana,Modi,Oni Modi,99718308225,oni18@live.com,F,UID-800561210933,1958-03-11,DL-5922836855,Friend,0,
DRV-10230,CLM-00231,Nikita,Dhruv,Rama,Nikita Rama,98264834462,nikita23@gmail.com,F,VOTER-A606710,1979-02-09,DL-6325181978,Friend,0,
DRV-10231,CLM-00232,Sneha,,Salvi,Sneha Salvi,98049777096,sneha13@live.com,F,UID-953340305431,2000-12-02,DL-7422006109,Self,1,MEM-11043
DRV-10232,CLM-00233,Anika,Isaiah,Garg,Anika Garg,97149136403,anika30@yahoo.com,M,AADHAR-5032-7315-2707,1966-07-03,DL-1092335628,Daughter,0,
DRV-10233,CLM-00234,Yasti,Oviya,Bhalla,Yasti Bhalla,97333514025,yasti62@rediffmail.com,F,VOTER-B312626,1984-05-07,DL-8126307293,Self,1,MEM-11091
DRV-10234,CLM-00235,Indali,Urvashi,Sawhney,Indali Sawhney,98981132686,indali56@yahoo.com,F,VOTER-C956854,2001-12-04,DL-8470802378,Friend,0,
DRV-10235,CLM-00236,Janani,,Chakraborty,Janani Chakraborty,99238651766,janani15@rediffmail.com,F,VOTER-B571864,1982-03-27,DL-8831613133,Relative,0,
DRV-10236,CLM-00237,Nandini,Zaid,Sami,Nandini Sami,99942668200,nandini76@yahoo.com,F,AADHAR-3479-7085-5505,1981-09-15,DL-5330250039,Paid Driver,0,
DRV-10237,CLM-00238,Ira,Jason,Contractor,Ira Contractor,98406764738,ira58@rediffmail.com,F,UID-502041683981,1972-11-11,DL-4458579085,Relative,0,
DRV-10238,CLM-00239,Hardik,Odika,Devan,Hardik Devan,99981984004,hardik98@rediffmail.com,M,VOTER-C982479,1985-06-02,DL-2389670595,Self,1,MEM-10949
DRV-10239,CLM-00240,Bishakha,Charan,Nath,Bishakha Nath,98770250894,bishakha86@hotmail.com,F,VOTER-E414842,1958-12-13,DL-8916689955,Spouse,0,
DRV-10240,CLM-00241,Vyanjana,Lavanya,Sastry,Vyanjana Sastry,97418484459,vyanjana65@yahoo.com,F,VOTER-D151141,2001-02-01,DL-4526114471,Self,1,MEM-13251
DRV-10241,CLM-00242,Rehaan,Baljiwan,Raju,Rehaan Raju,97465149675,rehaan68@outlook.co.in,M,UID-443919427103,1980-05-06,DL-3015900864,Self,1,MEM-10177
DRV-10242,CLM-00243,Ayushman,,Gera,Ayushman Gera,97388518959,ayushman89@rediffmail.com,M,VOTER-D534436,1965-03-23,DL-5424875395,Self,1,MEM-12924
DRV-10243,CLM-00244,Raagini,,Soman,Raagini Soman,97528534474,raagini30@outlook.co.in,M,AADHAR-9074-4601-1951,1980-06-08,DL-1048201549,Daughter,0,
DRV-10244,CLM-00245,Meera,,Doshi,Meera Doshi,97568629433,meera16@live.com,M,UID-306148336839,1963-02-28,DL-1580189025,Paid Driver,0,
DRV-10245,CLM-00246,Elijah,,Naik,Elijah Naik,99887354716,elijah42@yahoo.com,M,VOTER-C866014,2000-07-28,DL-9626147288,Self,1,MEM-10379
DRV-10246,CLM-00247,Bina,Zaitra,Arora,Bina Arora,99690636090,bina57@gmail.com,F,UID-268221885161,1990-12-28,DL-6668723860,Paid Driver,0,
DRV-10247,CLM-00248,Turvi,Ojas,Mitra,Turvi Mitra,98000720483,turvi94@gmail.com,M,VOTER-E335795,1972-11-06,DL-7278596866,Paid Driver,0,
DRV-10248,CLM-00249,Vinaya,Kamala,Padmanabhan,Vinaya Padmanabhan,98873124779,vinaya36@yahoo.com,M,VOTER-B712306,1967-08-17,DL-9623724019,Relative,0,
DRV-10249,CLM-00250,Fariq,Gopal,Sinha,Fariq Sinha,99103570268,fariq61@rediffmail.com,M,AADHAR-8688-6414-5477,1998-11-25,DL-3558245631,Self,1,MEM-10010
DRV-10250,CLM-00251,Harini,Gaurang,Jain,Harini Jain,98290990758,harini69@gmail.com,F,AADHAR-2294-5820-7270,1996-12-29,DL-9073241599,Friend,0,
DRV-10251,CLM-00252,Neha,,Dutt,Neha Dutt,99984297894,neha60@yahoo.com,F,AADHAR-8758-6206-1524,1986-06-07,DL-6504994263,Self,1,MEM-10407
DRV-10252,CLM-00253,Benjamin,Priya,Acharya,Benjamin Acharya,97973923216,benjamin37@hotmail.com,M,VOTER-C453646,1972-05-29,DL-8484810378,Self,1,MEM-13328
DRV-10253,CLM-00254,George,Matthew,Upadhyay,George Upadhyay,97211465481,george17@outlook.co.in,M,VOTER-B434370,2001-01-02,DL-4188292933,Self,1,MEM-10861
DRV-10254,CLM-00255,Gunbir,Oscar,Narang,Gunbir Narang,98277505943,gunbir49@hotmail.com,M,AADHAR-9599-4464-9864,1966-12-19,DL-5764782899,Self,1,MEM-10714
DRV-10255,CLM-00256,Inaya,Yuvraj,Bhat,Inaya Bhat,98610838668,inaya23@hotmail.com,M,AADHAR-4303-4154-9842,1996-11-26,DL-7491896816,Son,0,
DRV-10256,CLM-00257,Aarini,Charita,Sharaf,Aarini Sharaf,97034815033,aarini74@live.com,M,UID-957542241963,1986-06-05,DL-5673202262,Friend,0,
DRV-10257,CLM-00258,Dayamai,Ansh,Chahal,Dayamai Chahal,99425857335,dayamai96@yahoo.com,F,UID-712598236586,1969-06-26,DL-9889467553,Spouse,0,
DRV-10258,CLM-00259,Ekantika,Bhavika,Tailor,Ekantika Tailor,97260550553,ekantika38@gmail.com,F,AADHAR-9381-7309-2050,1997-06-04,DL-5979360510,Paid Driver,0,
DRV-10259,CLM-00260,Rajata,Bhavika,Thaker,Rajata Thaker,99884635344,rajata88@live.com,F,AADHAR-3295-3378-8933,1971-06-22,DL-1713244103,Self,1,MEM-12914
DRV-10260,CLM-00261,Ranbir,Tamanna,Chander,Ranbir Chander,99676474571,ranbir28@hotmail.com,M,UID-475397677894,1961-09-24,DL-5407914555,Self,1,MEM-13175
DRV-10261,CLM-00262,Deepa,,Rajagopal,Deepa Rajagopal,97449964627,deepa90@gmail.com,F,UID-190814986428,2003-12-30,DL-3290637566,Self,1,MEM-10937
DRV-10262,CLM-00263,Janya,,Kumar,Janya Kumar,99108920832,janya99@rediffmail.com,F,AADHAR-4554-8146-8590,1996-01-23,DL-5176847153,Self,1,MEM-11202
DRV-10263,CLM-00264,Dalaja,Amaira,Chopra,Dalaja Chopra,97394014521,dalaja40@hotmail.com,M,UID-284250054260,1958-12-26,DL-4906095465,Friend,0,
DRV-10264,CLM-00265,Aarini,,Sane,Aarini Sane,98457296398,aarini44@live.com,F,VOTER-C726629,1978-05-23,DL-6275222083,Daughter,0,
DRV-10265,CLM-00266,Jalsa,Pavani,Choudhry,Jalsa Choudhry,98178161530,jalsa30@gmail.com,M,AADHAR-2162-1229-1724,1964-03-02,DL-3620789763,Son,0,
DRV-10266,CLM-00267,Mahika,,Talwar,Mahika Talwar,98182345218,mahika54@hotmail.com,M,UID-724458809564,2003-07-04,DL-2879163929,Relative,0,
DRV-10267,CLM-00268,Nimrat,Aadi,Sandal,Nimrat Sandal,97442044189,nimrat13@hotmail.com,F,AADHAR-3098-3871-2579,1972-10-31,DL-1830854072,Self,1,MEM-13131
DRV-10268,CLM-00269,Baghyawati,Balendra,Soni,Baghyawati Soni,97291005878,baghyawati39@outlook.co.in,F,AADHAR-3284-7615-6626,1966-08-29,DL-2517918881,Self,1,MEM-10061
DRV-10269,CLM-00270,Harshil,,Prabhu,Harshil Prabhu,99697427060,harshil98@live.com,M,UID-217235551339,1990-07-28,DL-1004140577,Self,1,MEM-12097
DRV-10270,CLM-00271,Libni,Sai,Mitter,Libni Mitter,98677927074,libni78@gmail.com,F,UID-720394680671,1998-09-21,DL-5310735156,Paid Driver,0,
DRV-10271,CLM-00272,Janaki,,Gulati,Janaki Gulati,97914951100,janaki91@outlook.co.in,M,UID-185121428604,1979-10-25,DL-7441652422,Daughter,0,
DRV-10272,CLM-00273,Jasmit,Irya,Chauhan,Jasmit Chauhan,99148086774,jasmit82@rediffmail.com,F,VOTER-B343535,1991-09-08,DL-4897065135,Self,1,MEM-13404
DRV-10273,CLM-00274,Balveer,,Lad,Balveer Lad,97560442736,balveer36@yahoo.com,M,AADHAR-8613-5541-9388,1997-07-16,DL-8455614406,Self,1,MEM-11381
DRV-10274,CLM-00275,Upma,,Sathe,Upma Sathe,99934585966,upma95@gmail.com,M,VOTER-C133155,2005-01-02,DL-2381982492,Relative,0,
DRV-10275,CLM-00276,Raksha,,Acharya,Raksha Acharya,99795964627,raksha76@rediffmail.com,M,VOTER-B592495,1969-11-18,DL-2550456472,Paid Driver,0,
DRV-10276,CLM-00277,Priya,Faqid,Yohannan,Priya Yohannan,98788819871,priya28@live.com,M,AADHAR-4279-6955-6835,1994-01-05,DL-9441825243,Paid Driver,0,
DRV-10277,CLM-00278,Yadavi,Banjeet,Buch,Yadavi Buch,97295244784,yadavi65@rediffmail.com,F,UID-293089077196,1983-06-11,DL-3754152645,Daughter,0,
DRV-10278,CLM-00279,Indira,Nathan,Kamdar,Indira Kamdar,99527084973,indira46@hotmail.com,M,VOTER-A947720,1994-12-17,DL-2577623674,Spouse,0,
DRV-10279,CLM-00280,Indrajit,Nathaniel,Kale,Indrajit Kale,99905324832,indrajit15@rediffmail.com,M,VOTER-C438595,1992-01-23,DL-5088450290,Self,1,MEM-11199
DRV-10280,CLM-00281,Vincent,Ishani,Sura,Vincent Sura,97670670036,vincent54@gmail.com,M,VOTER-C371855,2005-01-20,DL-2236432343,Self,1,MEM-12781
DRV-10281,CLM-00282,Udarsh,,Dubey,Udarsh Dubey,99987981126,udarsh21@live.com,M,AADHAR-5084-5279-5454,1994-05-11,DL-3999829956,Self,1,MEM-13491
DRV-10282,CLM-00283,Reyansh,Bhavya,Halder,Reyansh Halder,97294563333,reyansh62@live.com,M,UID-128672532464,2007-04-11,DL-5439434828,Self,1,MEM-12666
DRV-10283,CLM-00284,Nidhi,Jason,Saraf,Nidhi Saraf,99232298790,nidhi12@gmail.com,M,VOTER-B844849,2005-06-13,DL-6986878781,Friend,0,
DRV-10284,CLM-00285,Unni,Yashoda,Wali,Unni Wali,98466824678,unni68@hotmail.com,F,UID-472831855486,1956-07-22,DL-7876197976,Daughter,0,
DRV-10285,CLM-00286,Arunima,Jackson,Mishra,Arunima Mishra,97215135228,arunima30@outlook.co.in,F,AADHAR-7480-7103-6955,2007-06-05,DL-1580863999,Self,1,MEM-10292
DRV-10286,CLM-00287,Edhitha,Arjun,Khare,Edhitha Khare,97546067436,edhitha82@live.com,M,UID-451090308943,1993-03-25,DL-7616036957,Son,0,
DRV-10287,CLM-00288,Riya,Chaman,Hayre,Riya Hayre,98827679500,riya89@live.com,M,VOTER-E506516,1978-06-24,DL-2426368586,Paid Driver,0,
DRV-10288,CLM-00289,Indali,Sanaya,Varma,Indali Varma,97739266758,indali15@outlook.co.in,F,VOTER-B914555,1982-02-02,DL-1616590513,Self,1,MEM-12248
DRV-10289,CLM-00290,Tripti,Unnati,Goel,Tripti Goel,99558638225,tripti22@yahoo.com,M,AADHAR-6395-6446-5580,1976-06-08,DL-6764576653,Spouse,0,
DRV-10290,CLM-00291,Vaishnavi,Bakhshi,Sengupta,Vaishnavi Sengupta,98501950126,vaishnavi93@hotmail.com,M,UID-977031601545,1974-08-05,DL-6703683896,Paid Driver,0,
DRV-10291,CLM-00292,Adya,Avi,Singh,Adya Singh,98967478458,adya97@rediffmail.com,F,AADHAR-4249-5476-9576,1976-03-06,DL-5160844720,Self,1,MEM-11137
DRV-10292,CLM-00293,Meera,Gaurang,Hari,Meera Hari,97353311273,meera99@hotmail.com,F,AADHAR-9509-2580-8687,1976-09-10,DL-1654874489,Daughter,0,
DRV-10293,CLM-00294,Lopa,,Rastogi,Lopa Rastogi,98753003773,lopa54@rediffmail.com,M,AADHAR-9090-2704-4052,1965-09-18,DL-5069951687,Relative,0,
DRV-10294,CLM-00295,Charita,Anmol,Natarajan,Charita Natarajan,97956051302,charita47@yahoo.com,F,UID-563985413507,1994-09-17,DL-8510567529,Self,1,MEM-10459
DRV-10295,CLM-00296,Nikita,Ishita,Kuruvilla,Nikita Kuruvilla,97612010501,nikita82@yahoo.com,M,VOTER-A928192,1964-06-23,DL-1064662223,Son,0,
DRV-10296,CLM-00297,Kavya,Yash,Merchant,Kavya Merchant,99455504237,kavya80@live.com,M,AADHAR-4078-2246-4561,1980-01-06,DL-4027647153,Relative,0,
DRV-10297,CLM-00298,Baghyawati,Vivaan,Salvi,Baghyawati Salvi,97380619328,baghyawati76@rediffmail.com,F,UID-296715371657,1985-02-13,DL-5198809357,Self,1,MEM-10448
DRV-10298,CLM-00299,Urvi,,Dutt,Urvi Dutt,97449354912,urvi45@gmail.com,F,AADHAR-7802-8689-5345,1990-09-13,DL-7258764875,Spouse,0,
DRV-10299,CLM-00300,Kala,Caleb,Bhatt,Kala Bhatt,98046297262,kala56@hotmail.com,M,VOTER-D501648,1997-08-10,DL-3515868832,Friend,0,
DRV-10300,CLM-00301,Meera,,Narula,Meera Narula,97412922929,meera57@outlook.co.in,F,AADHAR-3615-8487-5467,1998-08-18,DL-9251858560,Daughter,0,
DRV-10301,CLM-00302,Vansha,Tanvi,Tandon,Vansha Tandon,97893034521,vansha80@rediffmail.com,F,VOTER-D582677,1967-08-16,DL-4099564438,Friend,0,
DRV-10302,CLM-00303,Bina,,Bobal,Bina Bobal,97055995159,bina19@gmail.com,F,VOTER-B203231,1993-06-02,DL-7502650012,Son,0,
DRV-10303,CLM-00304,Harsh,Ikshita,Raval,Harsh Raval,97719175098,harsh54@outlook.co.in,M,VOTER-B276773,2001-02-15,DL-4391885150,Self,1,MEM-10359
